Acc_Index	Vehicle_Reference	Casualty_Reference	Casualty_Class	Sex_of_Casualty	Age_Band_of_Casualty	Casualty_Severity	Pedestrian_Location	Pedestrian_Movement	Car_Passenger	Bus_or_Coach_Passenger	Pedestrian_Road_Maintenance_Worker	Casualty_Type	Casualty_Home_Area_Type	Accident_Index	Location_Easting_OSGR	Location_Northing_OSGR	Longitude	Latitude	Police_Force	Accident_Severity	Number_of_Vehicles	Number_of_Casualties	Date	Day_of_Week	Time	Local_Authority_(District)	Local_Authority_(Highway)	1st_Road_Class	1st_Road_Number	Road_Type	Speed_limit	Junction_Detail
2016051603484	1	1	3	2  (Female)	02  (6 - 10)	2  (Serious)	5	3	0	0	0	0  (Pedestrian)	1	2016051603484	337936	389311	-2.933485	53.396714	5  (Merseyside)	2	1	1	02/11/2016	4	17:50	91	E08000012  (Liverpool)	6	0	6	30	0
2016051603489	1	1	3	1  (Male)	04  (16 - 20)	2  (Serious)	8	1	0	0	0	0  (Pedestrian)	1	2016051603489	333832	397485	-2.99692	53.469685	5  (Merseyside)	2	1	1	03/11/2016	5	23:20	93	E08000014  (Sefton)	3	5036	3	30	5
2016051603492	2	2	2	2  (Female)	11  (Over 75)	2  (Serious)	0	0	1	0	0	9  ('Car occupant')	1	2016051603492	333726	380629	-2.994976	53.318166	5  (Merseyside)	2	2	2	08/11/2016	3	14:00	95	E08000015  (Wirral)	6	0	6	30	0
2016051603495	1	2	1	1  (Male)	11  (Over 75)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603495	342599	386765	-2.862896	53.374357	5  (Merseyside)	2	2	2	07/11/2016	2	12:10	91	E08000012  (Liverpool)	6	0	3	30	3
2016051603495	2	1	1	2  (Female)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603495	342599	386765	-2.862896	53.374357	5  (Merseyside)	2	2	2	07/11/2016	2	12:10	91	E08000012  (Liverpool)	6	0	3	30	3
2016051603499	2	1	1	1  (Male)	08  (46 - 55)	2  (Serious)	0	0	0	0	0	19	1	2016051603499	346720	388169	-2.80119	53.387409	5  (Merseyside)	2	3	1	08/11/2016	3	17:00	90	E08000011  (Knowsley)	3	5300	3	70	0
2016051603500	1	1	3	2  (Female)	09  (56 - 65)	2  (Serious)	5	1	0	0	0	0  (Pedestrian)	1	2016051603500	341858	397967	-2.876102	53.474965	5  (Merseyside)	2	1	1	08/11/2016	3	17:40	90	E08000011  (Knowsley)	6	0	6	30	3
2016051603502	1	1	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051603502	336204	389201	-2.959509	53.395519	5  (Merseyside)	2	3	1	08/11/2016	3	15:30	91	E08000012  (Liverpool)	6	0	6	20	6
2016051603511	2	1	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603511	358114	397359	-2.63109	53.471044	5  (Merseyside)	2	2	1	09/11/2016	4	12:35	92	E08000013  (St. Helens)	3	580	3	30	6
2016051603520	1	1	3	1  (Male)	10  (66 - 75)	2  (Serious)	6	9	0	0	0	0  (Pedestrian)	1	2016051603520	340426	386378	-2.895485	53.370637	5  (Merseyside)	2	1	1	01/11/2016	3	16:00	91	E08000012  (Liverpool)	4	5180	3	40	0
2016051603526	2	1	1	2  (Female)	08  (46 - 55)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603526	337277	388439	-2.943222	53.388798	5  (Merseyside)	2	2	1	08/11/2016	3	20:20	91	E08000012  (Liverpool)	6	0	6	30	3
2016051603527	2	2	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051603527	335421	418565	-2.977341	53.659351	5  (Merseyside)	2	2	2	09/11/2016	4	17:15	93	E08000014  (Sefton)	3	565	6	30	6
2016051603528	2	1	1	2  (Female)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603528	337739	386915	-2.935975	53.375155	5  (Merseyside)	2	2	1	09/11/2016	4	18:44	91	E08000012  (Liverpool)	6	0	6	20	3
2016051603533	1	1	1	2  (Female)	07  (36 - 45)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603533	327641	385311	-3.087384	53.359451	5  (Merseyside)	2	1	1	10/11/2016	5	07:58	95	E08000015  (Wirral)	3	552	6	40	0
2016051603541	1	2	1	2  (Female)	10  (66 - 75)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603541	341266	385496	-2.882696	53.362804	5  (Merseyside)	2	2	2	10/11/2016	5	14:45	91	E08000012  (Liverpool)	6	0	6	30	6
2016051603545	2	1	1	2  (Female)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603545	340308	386587	-2.897298	53.372503	5  (Merseyside)	2	2	1	10/11/2016	5	17:15	91	E08000012  (Liverpool)	4	5180	3	40	6
2016051603546	1	1	1	1  (Male)	07  (36 - 45)	2  (Serious)	0	0	0	0	0	5  ('Motorcyclist')	1	2016051603546	331157	403071	-3.038441	53.519549	5  (Merseyside)	2	1	1	05/11/2016	7	17:30	93	E08000014  (Sefton)	6	0	6	60	0
2016051603553	2	1	1	1  (Male)	07  (36 - 45)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603553	338457	394462	-2.926656	53.443074	5  (Merseyside)	2	2	1	18/10/2016	3	14:00	91	E08000012  (Liverpool)	6	0	3	30	7
2016051603555	1	1	3	1  (Male)	08  (46 - 55)	2  (Serious)	1	3	0	0	0	0  (Pedestrian)	1	2016051603555	339311	387381	-2.912436	53.379526	5  (Merseyside)	2	1	1	10/11/2016	5	17:15	91	E08000012  (Liverpool)	6	0	6	30	0
2016051603556	2	1	1	1  (Male)	10  (66 - 75)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603556	338460	394468	-2.926612	53.443129	5  (Merseyside)	2	2	1	11/11/2016	6	14:40	91	E08000012  (Liverpool)	3	580	6	30	6
2016051603570	1	3	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	4  ('Motorcyclist')	1	2016051603570	337213	391586	-2.944811	53.417077	5  (Merseyside)	2	2	3	12/11/2016	7	19:05	91	E08000012  (Liverpool)	6	0	6	30	6
2016051603573	1	1	3	2  (Female)	04  (16 - 20)	2  (Serious)	5	3	0	0	0	0  (Pedestrian)	1	2016051603573	334563	390539	-2.984464	53.407344	5  (Merseyside)	2	1	1	13/11/2016	1	04:45	91	E08000012  (Liverpool)	6	0	6	30	0
2016051603576	2	1	1	2  (Female)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603576	333682	391010	-2.997815	53.411468	5  (Merseyside)	2	2	1	14/11/2016	2	07:18	91	E08000012  (Liverpool)	6	0	1	30	1
2016051603582	1	1	3	1  (Male)	07  (36 - 45)	2  (Serious)	9	9	0	0	0	0  (Pedestrian)	1	2016051603582	346243	397035	-2.809875	53.467054	5  (Merseyside)	2	1	1	14/11/2016	2	08:10	92	E08000013  (St. Helens)	3	580	3	60	0
2016051603591	1	2	2	1  (Male)	08  (46 - 55)	2  (Serious)	0	0	1	0	0	9  ('Car occupant')	1	2016051603591	335763	390986	-2.966504	53.411509	5  (Merseyside)	2	2	2	14/11/2016	2	20:10	91	E08000012  (Liverpool)	3	580	6	30	7
2016051603591	2	1	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603591	335763	390986	-2.966504	53.411509	5  (Merseyside)	2	2	2	14/11/2016	2	20:10	91	E08000012  (Liverpool)	3	580	6	30	7
2016051603600	1	1	3	1  (Male)	03  (11 - 15)	2  (Serious)	4	1	0	0	0	0  (Pedestrian)	-1	2016051603600	335908	395121	-2.965165	53.448694	5  (Merseyside)	2	1	1	16/11/2016	4	08:15	91	E08000012  (Liverpool)	3	59	6	30	3
2016051603602	1	1	3	2  (Female)	07  (36 - 45)	2  (Serious)	8	4	0	0	0	0  (Pedestrian)	1	2016051603602	335159	390718	-2.975535	53.409027	5  (Merseyside)	2	1	1	16/11/2016	4	18:10	91	E08000012  (Liverpool)	3	5047	6	30	3
2016051603623	1	1	3	1  (Male)	08  (46 - 55)	2  (Serious)	1	3	0	0	0	0  (Pedestrian)	1	2016051603623	342127	392808	-2.8711	53.428623	5  (Merseyside)	2	1	1	14/11/2016	2	19:12	91	E08000012  (Liverpool)	6	0	3	30	3
2016051603628	1	1	3	1  (Male)	03  (11 - 15)	2  (Serious)	5	3	0	0	0	0  (Pedestrian)	1	2016051603628	337062	390194	-2.946804	53.404547	5  (Merseyside)	2	1	2	18/11/2016	6	15:40	91	E08000012  (Liverpool)	6	0	6	30	0
2016051603636	1	1	1	1  (Male)	07  (36 - 45)	2  (Serious)	0	0	0	0	0	8  ('Car occupant')	1	2016051603636	341982	397504	-2.874148	53.470817	5  (Merseyside)	2	2	3	18/11/2016	6	15:34	90	E08000011  (Knowsley)	6	0	6	30	3
2016051603640	1	1	3	2  (Female)	11  (Over 75)	2  (Serious)	6	9	0	0	0	0  (Pedestrian)	1	2016051603640	333357	415522	-3.00792	53.631742	5  (Merseyside)	2	1	1	18/11/2016	6	12:11	93	E08000014  (Sefton)	4	5208	6	30	6
2016051603651	2	1	1	1  (Male)	07  (36 - 45)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603651	346018	390761	-2.812189	53.410636	5  (Merseyside)	2	2	6	18/11/2016	6	18:40	90	E08000011  (Knowsley)	1	57	3	70	0
2016051603658	2	1	1	1  (Male)	07  (36 - 45)	2  (Serious)	0	0	0	0	0	2  ('Motorcyclist')	1	2016051603658	339466	396774	-2.91191	53.463972	5  (Merseyside)	2	2	1	19/11/2016	7	18:10	91	E08000012  (Liverpool)	6	0	6	30	3
2016051603659	1	1	2	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	2	0	0	9  ('Car occupant')	1	2016051603659	327109	380609	-3.094294	53.317116	5  (Merseyside)	2	1	4	20/11/2016	1	01:36	95	E08000015  (Wirral)	6	0	6	30	9
2016051603659	1	2	2	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	2	0	0	9  ('Car occupant')	1	2016051603659	327109	380609	-3.094294	53.317116	5  (Merseyside)	2	1	4	20/11/2016	1	01:36	95	E08000015  (Wirral)	6	0	6	30	9
2016051603666	1	1	2	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	1	0	0	9  ('Car occupant')	1	2016051603666	331585	388389	-3.028792	53.387642	5  (Merseyside)	2	1	1	21/11/2016	2	22:00	95	E08000015  (Wirral)	3	552	3	30	6
2016051603672	2	1	1	1  (Male)	08  (46 - 55)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603672	331290	391142	-3.033827	53.412348	5  (Merseyside)	2	2	1	21/11/2016	2	07:00	95	E08000015  (Wirral)	6	0	6	30	3
2016051603681	2	1	1	1  (Male)	05  (21 - 25)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051603681	349045	395378	-2.767397	53.452438	5  (Merseyside)	2	2	1	22/11/2016	3	07:24	92	E08000013  (St. Helens)	6	0	6	30	1
2016051603687	1	1	3	1  (Male)	10  (66 - 75)	2  (Serious)	5	4	0	0	0	0  (Pedestrian)	1	2016051603687	331969	397687	-3.025027	53.471263	5  (Merseyside)	2	1	1	22/11/2016	3	11:57	93	E08000014  (Sefton)	6	0	6	20	3
2016051603696	1	1	3	1  (Male)	02  (6 - 10)	2  (Serious)	1	4	0	0	0	0  (Pedestrian)	1	2016051603696	330779	391955	-3.041693	53.419589	5  (Merseyside)	2	1	1	22/11/2016	3	17:30	95	E08000015  (Wirral)	3	551	6	30	3
2016051603697	1	1	3	2  (Female)	08  (46 - 55)	2  (Serious)	5	4	0	0	0	0  (Pedestrian)	1	2016051603697	336914	390992	-2.94919	53.411702	5  (Merseyside)	2	1	1	21/11/2016	2	15:55	91	E08000012  (Liverpool)	6	0	6	30	3
2016051603730	1	1	1	2  (Female)	11  (Over 75)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603730	326477	389115	-3.105758	53.393481	5  (Merseyside)	2	2	1	25/11/2016	6	09:55	95	E08000015  (Wirral)	3	551	6	30	0
2016051603739	1	1	1	1  (Male)	08  (46 - 55)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603739	331038	386219	-3.036542	53.368067	5  (Merseyside)	2	2	5	25/11/2016	6	19:15	95	E08000015  (Wirral)	6	0	6	30	0
2016051603756	2	1	1	1  (Male)	11  (Over 75)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603756	332135	387219	-3.020271	53.377197	5  (Merseyside)	2	2	1	25/11/2016	6	08:50	95	E08000015  (Wirral)	6	0	6	30	0
2016051603765	2	1	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603765	334993	383000	-2.976444	53.339634	5  (Merseyside)	2	2	1	07/11/2016	2	15:10	95	E08000015  (Wirral)	6	0	6	20	0
2016051603778	1	1	1	2  (Female)	09  (56 - 65)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603778	356054	396841	-2.662053	53.46622	5  (Merseyside)	2	2	1	22/11/2016	3	17:30	92	E08000013  (St. Helens)	3	599	6	30	0
2016051603779	2	2	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	2  ('Motorcyclist')	1	2016051603779	332479	387329	-3.015124	53.37823	5  (Merseyside)	2	2	2	28/11/2016	2	19:15	95	E08000015  (Wirral)	6	0	6	30	3
2016051603791	2	1	1	1  (Male)	10  (66 - 75)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603791	322670	386308	-3.162314	53.367708	5  (Merseyside)	2	2	1	29/11/2016	3	17:17	95	E08000015  (Wirral)	6	0	6	30	0
2016051603792	1	1	1	1  (Male)	05  (21 - 25)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603792	336362	390045	-2.957303	53.403124	5  (Merseyside)	2	2	1	28/11/2016	2	17:30	91	E08000012  (Liverpool)	6	0	6	30	6
2016051603793	2	2	2	1  (Male)	09  (56 - 65)	2  (Serious)	0	0	1	0	0	9  ('Car occupant')	1	2016051603793	342750	388904	-2.861014	53.3936	5  (Merseyside)	2	2	2	29/11/2016	3	19:00	91	E08000012  (Liverpool)	4	5178	6	30	3
2016051603803	2	1	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603803	334184	397485	-2.991617	53.469729	5  (Merseyside)	2	2	1	28/11/2016	2	07:15	93	E08000014  (Sefton)	6	0	6	30	0
2016051603826	1	1	3	2  (Female)	07  (36 - 45)	2  (Serious)	10	8	0	0	0	0  (Pedestrian)	1	2016051603826	331575	388586	-3.028985	53.389411	5  (Merseyside)	2	1	1	29/11/2016	3	13:00	95	E08000015  (Wirral)	6	0	6	20	8
2016051603828	1	1	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603828	334170	395118	-2.991332	53.448452	5  (Merseyside)	2	2	1	01/12/2016	5	17:15	93	E08000014  (Sefton)	3	5057	6	30	3
2016051603836	1	1	1	2  (Female)	10  (66 - 75)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603836	334482	395622	-2.98674	53.453021	5  (Merseyside)	2	2	4	01/12/2016	5	11:00	93	E08000014  (Sefton)	6	0	6	30	3
2016051603841	2	1	1	1  (Male)	09  (56 - 65)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603841	331592	388660	-3.028746	53.390079	5  (Merseyside)	2	2	1	03/12/2016	7	10:00	95	E08000015  (Wirral)	6	0	6	30	6
2016051603845	2	1	1	1  (Male)	05  (21 - 25)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051603845	336247	395290	-2.960095	53.450254	5  (Merseyside)	2	2	1	03/12/2016	7	17:25	91	E08000012  (Liverpool)	6	0	6	20	3
2016051603851	1	1	3	1  (Male)	09  (56 - 65)	2  (Serious)	1	3	0	0	0	0  (Pedestrian)	1	2016051603851	341830	391821	-2.875387	53.419719	5  (Merseyside)	2	1	1	04/12/2016	1	00:50	91	E08000012  (Liverpool)	3	57	6	40	6
2016051603856	1	1	3	1  (Male)	04  (16 - 20)	2  (Serious)	1	1	0	0	0	0  (Pedestrian)	1	2016051603856	338990	395730	-2.918877	53.454534	5  (Merseyside)	2	1	2	04/12/2016	1	17:15	91	E08000012  (Liverpool)	3	580	3	40	5
2016051603870	1	1	3	1  (Male)	11  (Over 75)	2  (Serious)	5	1	0	0	0	0  (Pedestrian)	1	2016051603870	338529	392043	-2.9251	53.42134	5  (Merseyside)	2	1	1	01/12/2016	5	20:50	91	E08000012  (Liverpool)	6	0	6	30	9
2016051603871	1	1	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603871	338372	394176	-2.927879	53.440494	5  (Merseyside)	2	1	1	02/12/2016	6	04:50	91	E08000012  (Liverpool)	6	0	6	30	3
2016051603873	2	1	1	1  (Male)	09  (56 - 65)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051603873	334643	381075	-2.981304	53.322288	5  (Merseyside)	2	3	2	06/12/2016	3	10:15	95	E08000015  (Wirral)	6	0	6	30	3
2016051603876	2	1	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	2  ('Motorcyclist')	1	2016051603876	331903	384760	-3.023229	53.355065	5  (Merseyside)	2	2	1	06/12/2016	3	18:46	95	E08000015  (Wirral)	6	0	6	30	3
2016051603891	2	1	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	5  ('Motorcyclist')	1	2016051603891	330570	391656	-3.044772	53.416874	5  (Merseyside)	2	2	1	07/12/2016	4	17:47	95	E08000015  (Wirral)	3	5088	6	30	3
2016051603894	1	1	3	1  (Male)	02  (6 - 10)	2  (Serious)	5	4	0	0	0	0  (Pedestrian)	1	2016051603894	333207	384596	-3.003604	53.353757	5  (Merseyside)	2	1	1	05/12/2016	2	08:50	95	E08000015  (Wirral)	4	5136	6	30	3
2016051603898	1	1	1	2  (Female)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603898	327774	388801	-3.086183	53.390838	5  (Merseyside)	2	1	1	19/11/2016	7	05:15	95	E08000015  (Wirral)	1	53	3	70	0
2016051603902	2	2	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051603902	326314	389950	-3.108404	53.400963	5  (Merseyside)	2	2	1	08/12/2016	5	16:50	95	E08000015  (Wirral)	6	0	6	30	7
2016051603915	1	1	3	1  (Male)	11  (Over 75)	2  (Serious)	1	9	0	0	0	0  (Pedestrian)	1	2016051603915	338312	392449	-2.928444	53.424964	5  (Merseyside)	2	1	1	09/12/2016	6	16:28	91	E08000012  (Liverpool)	4	5189	6	30	3
2016051603918	1	1	3	2  (Female)	03  (11 - 15)	2  (Serious)	4	1	0	0	0	0  (Pedestrian)	1	2016051603918	342466	383985	-2.864389	53.349354	5  (Merseyside)	2	1	1	09/12/2016	6	18:38	91	E08000012  (Liverpool)	3	561	3	40	9
2016051603933	1	1	3	1  (Male)	09  (56 - 65)	2  (Serious)	5	3	0	0	0	0  (Pedestrian)	1	2016051603933	335142	390254	-2.975696	53.404854	5  (Merseyside)	2	1	1	10/12/2016	7	16:25	91	E08000012  (Liverpool)	6	0	6	30	0
2016051603939	1	1	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051603939	326815	389793	-3.100833	53.399622	5  (Merseyside)	2	2	1	11/12/2016	1	21:00	95	E08000015  (Wirral)	6	0	6	30	0
2016051603941	1	1	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603941	340664	397379	-2.89398	53.469547	5  (Merseyside)	2	3	3	24/11/2016	5	08:00	90	E08000011  (Knowsley)	1	57	3	70	0
2016051603948	1	1	2	1  (Male)	10  (66 - 75)	2  (Serious)	0	0	0	3	0	11	1	2016051603948	335175	418298	-2.981008	53.656921	5  (Merseyside)	2	2	2	05/12/2016	2	14:43	93	E08000014  (Sefton)	3	565	6	30	0
2016051603968	1	1	3	2  (Female)	03  (11 - 15)	2  (Serious)	1	1	0	0	0	0  (Pedestrian)	1	2016051603968	341155	398940	-2.886876	53.483633	5  (Merseyside)	2	1	1	14/12/2016	4	18:00	90	E08000011  (Knowsley)	3	506	6	30	0
2016051603970	1	1	3	1  (Male)	05  (21 - 25)	2  (Serious)	1	3	0	0	0	0  (Pedestrian)	1	2016051603970	336493	389387	-2.9552	53.397225	5  (Merseyside)	2	1	1	14/12/2016	4	21:54	91	E08000012  (Liverpool)	6	0	6	30	7
2016051603978	1	1	1	1  (Male)	11  (Over 75)	2  (Serious)	0	0	0	0	0	4  ('Motorcyclist')	1	2016051603978	332822	387228	-3.009947	53.377365	5  (Merseyside)	2	1	1	15/12/2016	5	18:15	95	E08000015  (Wirral)	6	0	6	30	1
2016051603982	1	1	3	1  (Male)	11  (Over 75)	2  (Serious)	5	1	0	0	0	0  (Pedestrian)	1	2016051603982	335737	393458	-2.9674	53.433725	5  (Merseyside)	2	1	1	15/12/2016	5	17:15	91	E08000012  (Liverpool)	3	580	3	30	0
2016051603986	2	1	1	1  (Male)	07  (36 - 45)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	-1	2016051603986	339917	394381	-2.90466	53.442515	5  (Merseyside)	2	2	1	16/12/2016	6	12:20	91	E08000012  (Liverpool)	6	0	3	30	1
2016051603988	1	1	3	1  (Male)	10  (66 - 75)	2  (Serious)	5	1	0	0	0	0  (Pedestrian)	1	2016051603988	330946	406858	-3.042459	53.553559	5  (Merseyside)	2	1	1	16/12/2016	6	18:30	93	E08000014  (Sefton)	6	0	6	20	0
2016051603989	2	1	1	1  (Male)	05  (21 - 25)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051603989	342041	399246	-2.873581	53.486481	5  (Merseyside)	2	2	1	16/12/2016	6	16:20	90	E08000011  (Knowsley)	6	0	6	30	0
2016051603997	1	1	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051603997	340058	384572	-2.900674	53.354363	5  (Merseyside)	2	2	1	17/12/2016	7	10:30	91	E08000012  (Liverpool)	3	561	3	40	0
2016051604007	1	1	3	1  (Male)	07  (36 - 45)	2  (Serious)	5	1	0	0	0	0  (Pedestrian)	1	2016051604007	350834	395411	-2.740462	53.452905	5  (Merseyside)	2	1	1	18/12/2016	1	11:00	92	E08000013  (St. Helens)	6	0	6	30	3
2016051604010	1	1	1	1  (Male)	04  (16 - 20)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051604010	333890	381337	-2.992662	53.32455	5  (Merseyside)	2	2	1	18/12/2016	1	19:15	95	E08000015  (Wirral)	6	0	6	30	0
2016051604027	2	2	1	1  (Male)	09  (56 - 65)	2  (Serious)	0	0	0	0	0	20	1	2016051604027	337007	389877	-2.947568	53.401691	5  (Merseyside)	2	2	2	20/12/2016	3	10:40	91	E08000012  (Liverpool)	3	5089	6	30	9
2016051604030	1	1	3	2  (Female)	07  (36 - 45)	2  (Serious)	5	3	0	0	0	0  (Pedestrian)	1	2016051604030	334938	388190	-2.978339	53.386277	5  (Merseyside)	2	1	1	20/12/2016	3	17:10	91	E08000012  (Liverpool)	6	0	6	30	1
2016051604037	1	1	3	1  (Male)	07  (36 - 45)	1  (Fatal)	1	1	0	0	0	0  (Pedestrian)	1	2016051604037	341253	399496	-2.885503	53.488641	5  (Merseyside)	1	1	3	20/12/2016	3	16:00	90	E08000011  (Knowsley)	3	506	6	30	3
2016051604037	1	2	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	4  ('Motorcyclist')	1	2016051604037	341253	399496	-2.885503	53.488641	5  (Merseyside)	1	1	3	20/12/2016	3	16:00	90	E08000011  (Knowsley)	3	506	6	30	3
2016051604040	2	1	1	1  (Male)	08  (46 - 55)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051604040	341908	389636	-2.873811	53.400087	5  (Merseyside)	2	2	1	21/12/2016	4	07:57	91	E08000012  (Liverpool)	6	0	6	30	3
2016051604051	2	1	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	3  ('Motorcyclist')	1	2016051604051	329850	386674	-3.054496	53.372	5  (Merseyside)	2	2	3	21/12/2016	4	20:30	95	E08000015  (Wirral)	6	0	6	30	0
2016051604060	1	1	3	2  (Female)	03  (11 - 15)	2  (Serious)	8	1	0	0	0	0  (Pedestrian)	1	2016051604060	344924	387795	-2.828129	53.383862	5  (Merseyside)	2	1	1	22/12/2016	5	15:12	91	E08000012  (Liverpool)	6	0	6	30	0
2016051604061	2	1	1	1  (Male)	05  (21 - 25)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051604061	335483	397271	-2.972005	53.467967	5  (Merseyside)	2	2	1	22/12/2016	5	19:00	93	E08000014  (Sefton)	3	5038	3	30	3
2016051604062	1	4	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	1	2016051604062	353965	391927	-2.692802	53.42187	5  (Merseyside)	1	2	4	22/12/2016	5	17:26	92	E08000013  (St. Helens)	6	0	6	50	0
2016051604062	2	1	2	1  (Male)	11  (Over 75)	1  (Fatal)	0	0	1	0	0	9  ('Car occupant')	1	2016051604062	353965	391927	-2.692802	53.42187	5  (Merseyside)	1	2	4	22/12/2016	5	17:26	92	E08000013  (St. Helens)	6	0	6	50	0
2016051604062	2	2	1	1  (Male)	08  (46 - 55)	2  (Serious)	0	0	0	0	0	9  ('Car occupant')	2	2016051604062	353965	391927	-2.692802	53.42187	5  (Merseyside)	1	2	4	22/12/2016	5	17:26	92	E08000013  (St. Helens)	6	0	6	50	0
2016051604062	2	3	2	1  (Male)	08  (46 - 55)	2  (Serious)	0	0	2	0	0	9  ('Car occupant')	1	2016051604062	353965	391927	-2.692802	53.42187	5  (Merseyside)	1	2	4	22/12/2016	5	17:26	92	E08000013  (St. Helens)	6	0	6	50	0
2016051604069	1	1	1	1  (Male)	08  (46 - 55)	2  (Serious)	0	0	0	0	0	5  ('Motorcyclist')	1	2016051604069	340730	397310	-2.892973	53.468934	5  (Merseyside)	2	4	1	24/12/2016	7	22:10	90	E08000011  (Knowsley)	1	57	7	70	0
2016051604077	2	1	1	1  (Male)	03  (11 - 15)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051604077	340438	389263	-2.895849	53.396571	5  (Merseyside)	2	2	1	26/12/2016	2	17:38	91	E08000012  (Liverpool)	3	5058	3	40	0
2016051604082	1	1	3	1  (Male)	10  (66 - 75)	2  (Serious)	9	5	0	0	0	0  (Pedestrian)	1	2016051604082	338128	402932	-2.933278	53.519167	5  (Merseyside)	2	1	1	22/09/2016	5	08:00	93	E08000014  (Sefton)	6	0	6	20	3
2016051604083	1	1	3	2  (Female)	10  (66 - 75)	2  (Serious)	8	1	0	0	0	0  (Pedestrian)	1	2016051604083	337744	394404	-2.937378	53.442469	5  (Merseyside)	2	1	1	27/12/2016	3	19:38	91	E08000012  (Liverpool)	6	0	6	30	3
2016051604086	2	1	1	1  (Male)	06  (26 - 35)	2  (Serious)	0	0	0	0	0	1  (Cyclist)	1	2016051604086	338484	395177	-2.926389	53.449504	5  (Merseyside)	2	2	1	27/12/2016	3	20:20	91	E08000012  (Liverpool)	6	0	6	20	0
